,title,station,date,company,link,carrer,work,machul,juso,search_key
1884,"신규채용 (H/W, F/W, Web (Front End) 개발) 모집공고",경기 하남시, 06/20(일),(주)여우전자,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40346386&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"시스템관리,소프트웨어개발,전자","2억 9,051만원",서울 송파구,파이썬
1885,병원 웹퍼블리셔 경력사원 모집,서울 강남구, 06/22(화),(주)진이어스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40328034&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 3~8년,"광고대행사,Java·JSP,HTML","222억 4,157만원",서울 강남구,파이썬
1886,[공동채용] (주)테슬라시스템 응용소프트웨어 개발자 채용,대전 유성구, 06/20(일),(사)대덕이노폴리스벤처협회,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40373468&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"협회,C·C++,Python","3억 6,000만원",대전 유성구,파이썬
1887,[공동채용] (주)아이옵스 개발자 등 신입사원 채용,대전 유성구, 06/20(일),(사)대덕이노폴리스벤처협회,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40373188&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"반도체,Linux,C·C++","3억 6,000만원",대전 유성구,파이썬
1888,[공동채용] (주)다스코포레이션 소프트웨어 개발자 채용,서울 구로구, 06/27(일),(사)대덕이노폴리스벤처협회,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40447891&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입,"소프트웨어개발,SW(소프트웨어)","3억 6,000만원",대전 유성구,파이썬
1889,[본사] 서버 프로그래머 모집,부산 해운대구,채용시,트리노드(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40207780&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"게임개발,게임,백엔드","503억 7,318만원",부산 해운대구,파이썬
1890,[정규직] 각 분야별 데이터 사이언티스트 및 전산담당자 모집,서울 종로구, 07/17(토),(주)퀀타매트릭스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40269882&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력2년,"의약·제약,의료·보건,바이오",매출액없음,서울 종로구,파이썬
1891,CTO실 게임보안팀 Security Developer모집,서울 강남구, 06/30(수),(주)원더피플,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40282443&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"게임개발,게임,3D온라인게임","97억 7,274만원",서울 강남구,파이썬
1892,CTO실 게임보안팀 Security Operator(개발) 모집,서울 강남구, 06/30(수),(주)원더피플,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40282589&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"게임개발,게임,3D온라인게임","97억 7,274만원",서울 강남구,파이썬
1893,[메쉬코리아(부릉)] DevOps Engineer 경력직 채용,서울 강남구,채용시,(주)메쉬코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40281626&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력1년,"물류업,서버관리,방화벽","2,563억 6,394만원",서울 강남구,파이썬
1894,[라닉스] S/W 개발 담당자 채용 - 신입 / 경력자,서울 강남구, 07/23(금),(주)라닉스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40310609&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력,"반도체,IC설계,반도체",매출액없음,서울 강남구,파이썬
1895,"관제 솔루션 유지보수, 기술지원 신입/경력 모집",경기 광명시, 07/26(월),(주)에스티엔인포텍,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40340643&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"시스템관리,솔루션업체,SM","242억 9,996만원",주소없음,파이썬
1896,4by4Inc. 자체 플랫폼 키컷스톡 서비스기획자 채용,서울 강남구, 06/30(수),(주)포바이포,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40353020&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력4년,"광고기획사,광고대행사,전시기획",매출액없음,서울 강남구,파이썬
1897,"플랫폼 서버개발 (대리-차장급), 분당",서울 강남구,오늘마감,(주)잡뉴스솔로몬서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40375820&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력8년,"기계설비,메카트로닉스,서버관리","36억 6,050만원",서울 서초구,파이썬
1898,iOS 어플리케이션 개발 및 운영 개발자 모집,경기 성남시 분당구,채용시,(주)핀업,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40383942&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력1년,"컨텐츠제공,인터넷방송,인터넷금융","125억 9,558만원",경기 성남시 분당구,파이썬
1899,C#서버 응용프로그램 개발자 모집,경기 성남시 분당구,채용시,(주)핀업,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40383819&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력1년,"인터넷방송,인터넷금융,인터넷교육","125억 9,558만원",경기 성남시 분당구,파이썬
1900,4by4Inc. 자사플랫폼(키컷스톡) 웹 서비스 개발자(PHP) 채용,서울 강남구, 07/30(금),(주)포바이포,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40385855&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"광고기획사,광고대행사,전시기획",매출액없음,서울 강남구,파이썬
1901,[티몬] 리눅스 엔지니어,서울 강남구, 06/23(수),(주)티몬,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40388544&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"쇼핑몰,서버관리,서버구축",매출액없음,서울 강남구,파이썬
1902,[티몬] DB 엔지니어 (DBA),서울 강남구, 06/23(수),(주)티몬,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40388576&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"쇼핑몰,MySQL,튜닝",매출액없음,서울 강남구,파이썬
1903,[디지털혁신본부]정규직 채용(경력) 프론트엔드/백엔드,경기 평택시, 07/06(화),농업회사법인플랜티팜(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40419570&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"BPR,소프트웨어개발,SM","81억 7,112만원",주소없음,파이썬
1904,[참다한홍삼] 커머스/쇼핑몰 웹 개발운영 경력직 채용,서울 금천구, 07/07(수),주식회사 지씨바이오,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40425613&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력5년,"전자상거래,쇼핑몰,B2B","326억 6,916만원",서울 금천구,파이썬
1905,머신 비전 로봇 개발 담당 대리 과장 차장급1,경기 성남시 분당구, 06/25(금),(주)에이치알그룹,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40441493&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"SI·시스템통합,솔루션업체,소프트웨어개발","22억 6,230만원",서울 서초구,파이썬
1906,백엔드 개발자,서울 서초구, 07/10(토),(주)에이치알그룹,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40444853&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력5년,"서치펌,백엔드","22억 6,230만원",서울 서초구,파이썬
1907,데브구루와 함께할 APP 개발자를 찾습니다,서울 금천구, 07/30(금),(주)데브구루,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40445337&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"소프트웨어개발,Java·JSP,Python",매출액없음,서울 금천구,파이썬
1908,"[동양시스템즈] 개발자 모집(퀀트, UX/UI)",서울 성동구, 07/11(일),동양시스템즈(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40446908&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,Java·JSP,Python","230억 3,770만원",서울 성동구,파이썬
1909,(주)다날엔터테인먼트 웹 개발자 채용,경기 성남시 분당구, 07/04(일),(주)다날엔터테인먼트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40465562&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 7~11년,"엔터테인먼트,Java·JSP,Ajax","202억 3,164만원",경기 성남시 분당구,파이썬
1910,패션중견기업 구글 분석솔루션필수 디지털 마케팅 기획 과장급,서울 강남구, 06/30(수),(주)잡뉴스솔로몬서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40477836&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 10~13년,"의류·의상,패션,남성의류","36억 6,050만원",서울 서초구,파이썬
1911,Java / C# 개발자 및 프로젝트 PM/PL 경력직 채용,서울 중구, 06/30(수),도시바글로벌커머스솔루션즈코리아(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=39477035&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력10년↓,"소프트웨어개발,PM,정보설계·IA",291억 394만원,서울 중구,파이썬
1912,[연구소] 지문인식 하드웨어 및 펌웨어 개발 경력자 모집,서울 구로구, 07/06(화),에코스솔루션(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40191450&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력2년,"전자,Linux,C·C++","99억 1,789만원",서울 구로구,파이썬
1913,"기술연구소 BIT(C#, Visual Studio등) SW개발 정규직 채용",경기 고양시 일산동구,채용시,(주)신성엔에스텍,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40067242&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력2년,"소프트웨어개발,Windows,VisualC·C++","55억 1,666만원",경기 고양시 일산동구,파이썬
1914,Software 개발 경력/신입 채용[전문연구요원 병역특례 지원가능],경기 용인시 수지구, 07/23(금),루미르(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40307370&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"Microprocessor,회로설계,RF","62억 6,725만원",경기 용인시 수지구,파이썬
1915,[쿤텍] 응용 프로그램 개발자 신입 또는 경력직 채용 공고,경기 성남시 수정구, 07/26(월),쿤텍 주식회사,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40336738&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"솔루션업체,소프트웨어개발,C·C++",매출액없음,경기 성남시 수정구,파이썬
1916,(주)코빗 그로스마케팅 채용 (경력),서울 강남구,채용시,주식회사 코빗,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40386052&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,마케팅전략·기획,CRM","28억 4,101만원",서울 강남구,파이썬
1917,[Web/Tool] 개발직 모집(경력),경기 화성시, 06/29(화),(주)썬더소프트코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40402990&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 6~17년,"모바일,PDA·스마트폰,안드로이드",34억 178만원,경기 성남시 분당구,파이썬
1918,"지멘스사업부 창의적이고, 일 잘하시는 팀원을 모집합니다.",서울 금천구, 07/09(금),(주)솔바테크놀러지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40436004&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,솔루션업체,소프트웨어개발","51억 8,501만원",서울 금천구,파이썬
1919,[글로벌 에듀테크 기업] Backend Developer(App),서울 강남구, 08/09(월),키즈룹 (주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40448066&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 3~5년,"안드로이드,모바일APP,Phone","16억 6,392만원",서울 강남구,파이썬
1920,응용제품 SW/HW 개발자,경기 안양시 동안구,채용시,(주)템퍼스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40455264&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"Microprocessor,회로설계,전자","119억 8,736만원",서울 노원구,파이썬
1921,DevOps Engineer,서울 강남구,상시채용,(주)아틀라스랩스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40089555&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"아이폰,윈도우모바일,모바일APP",매출액없음,서울 강남구,파이썬
1922,[썸에이지] 데이터 사이언티스트 경력직 채용,경기 성남시 분당구, 07/11(일),(주)썸에이지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40231403&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"게임운영,게임,3D온라인게임",매출액없음,경기 성남시 분당구,파이썬
1923,연구개발팀 PHP 백엔드 개발자 경력 채용,서울 구로구, 07/13(화),주식회사 다다미디어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40242772&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력,"솔루션업체,소프트웨어개발,Linux",37억 678만원,서울 구로구,파이썬
1924,[정규직]웹 프로그램 개발자 채용,서울 강남구, 06/28(월),(주)부머스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40133794&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력2년,"IPTV,Java·JSP,PHP","31억 2,268만원",경기 성남시 분당구,파이썬
1925,SW 개발자 신입/경력 채용 공고,서울 강서구,채용시,남부솔루션(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40256080&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"소프트웨어개발,Linux,C·C++","61억 8,442만원",주소없음,파이썬
1926,"펌웨어(C, C++) 및 응용소프트웨어(C#, WPF, WCF) 개발자 모집",경기 수원시 권선구, 07/16(금),(주)코아칩스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40256307&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"전자,VisualC·C++,C·C++","23억 1,738만원",경기 수원시 권선구,파이썬
1927,2021년 상반기 소프트웨어 개발분야 정규직 신입사원 공개채용,서울 강남구, 07/05(월),(주)프람트테크놀로지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40182648&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입,"SI·시스템통합,소프트웨어개발,Linux","41억 4,567만원",서울 강남구,파이썬
1928,SKT (남산사옥) 운영/유지보수/SM,서울 종로구, 07/09(금),토모도모(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40203526&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"SI·시스템통합,시스템관리,솔루션업체","36억 3,340만원",서울 종로구,파이썬
1929,해외영업 실무 경력 5년 이상 팀장급 모집 (외국어 전공자 우대),서울 성동구, 07/13(화),(주)노르마,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40245181&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 5~15년,"보안,백신,네트워크보안",81억 586만원,서울 성동구,파이썬
